"","Lake_ID","eco_bio","sample_type","target_taxon","biomass_ugL","density_NopL","ffg","survey","classic_group"
"6977","2010521","CPL","ZOCN","Mesocyclops edax",0.011645644,0.006366203,"OMNI","NLA 2017","copepoda"
"6978","2010521","CPL","ZOCN","Tropocyclops prasinus",0.265169675,0.254648124,"HERB","NLA 2017","copepoda"
"6979","2010521","CPL","ZOFN","Asplanchna priodonta",94.53859014,68.30930158,"OMNI","NLA 2017","rotifera"
"6980","2010521","CPL","ZOFN","Brachionus angularis",0.665924285,32.97690421,"OMNI","NLA 2017","rotifera"
"6981","2010521","CPL","ZOFN","Brachionus caudatus",0.037770178,2.355493158,"OMNI","NLA 2017","rotifera"
"6982","2010521","CPL","ZOFN","Brachionus havanaensis",0.202409563,18.84394526,"OMNI","NLA 2017","rotifera"
"6983","2010521","CPL","ZOFN","Collotheca",0.011492804,2.355493158,"HERB","NLA 2017","rotifera"
"6984","2010521","CPL","ZOFN","Conochiloides dossuarius",7.505799016,202.5724116,"HERB","NLA 2017","rotifera"
"6985","2010521","CPL","ZOFN","Conochilus unicornis",2.415413552,138.9740963,"HERB","NLA 2017","rotifera"
"6986","2010521","CPL","ZOFN","Copepoda",34.10854955,438.1217273,"UNK","NLA 2017","copepoda"
"6987","2010521","CPL","ZOFN","Cyclopoida",1.251313193,11.77746579,"UNK","NLA 2017","copepoda"
"6988","2010521","CPL","ZOFN","Filinia terminalis",0.030742069,2.355493158,"OMNI","NLA 2017","rotifera"
"6989","2010521","CPL","ZOFN","Keratella americana",0.019372233,2.355493158,"HERB","NLA 2017","rotifera"
"6990","2010521","CPL","ZOFN","Polyarthra vulgaris",0.613191705,18.84394526,"OMNI","NLA 2017","rotifera"
"6991","2010521","CPL","ZOFN","Trichocerca pusilla",0.021642416,2.355493158,"PRED","NLA 2017","rotifera"
"6992","2010521","CPL","ZOFN","Trichocerca similis",0.075625489,4.710986316,"PRED","NLA 2017","rotifera"
"6993","2010522","UMW","ZOCN","Calanoida",9.198457601,3.059450298,"HERB","NLA 2017","copepoda"
"6994","2010522","UMW","ZOCN","Cyclopoida",6.902987172,1.511728383,"UNK","NLA 2017","copepoda"
"6995","2010522","UMW","ZOCN","Daphnia galeata mendotae",0.111823268,0.035993533,"HERB","NLA 2017","cladocera"
"6996","2010522","UMW","ZOCN","Daphnia pulicaria",46.46353506,5.111081674,"HERB","NLA 2017","cladocera"
"6997","2010522","UMW","ZOCN","Holopedium glacialis",10.0138524,1.619708981,"HERB","NLA 2017","cladocera"
"6998","2010522","UMW","ZOCN","Leptodiaptomus minutus",2.268594202,0.647883593,"HERB","NLA 2017","copepoda"
"6999","2010522","UMW","ZOCN","Mesocyclops edax",9.916234156,0.647883593,"OMNI","NLA 2017","copepoda"
"7000","2010522","UMW","ZOCN","Orthocyclops modestus",0.353863508,0.035993533,"OMNI","NLA 2017","copepoda"
"7001","2010522","UMW","ZOCN","Skistodiaptomus oregonensis",15.5587381,2.375573173,"HERB","NLA 2017","copepoda"
"7002","2010522","UMW","ZOCN","Tropocyclops prasinus",0.738226208,0.683877125,"HERB","NLA 2017","copepoda"
"7003","2010522","UMW","ZOFN","Ascomorpha",0.051527115,2.845690382,"HERB","NLA 2017","rotifera"
"7004","2010522","UMW","ZOFN","Calanoida",0.763484027,0.47428173,"HERB","NLA 2017","copepoda"
"7005","2010522","UMW","ZOFN","Conochiloides natans",0.156853543,6.639944226,"HERB","NLA 2017","rotifera"
"7006","2010522","UMW","ZOFN","Conochilus unicornis",0.094471144,6.165662495,"HERB","NLA 2017","rotifera"
"7007","2010522","UMW","ZOFN","Copepoda",2.145935241,27.98262209,"UNK","NLA 2017","copepoda"
"7008","2010522","UMW","ZOFN","Cyclopoida",1.881843098,2.845690382,"UNK","NLA 2017","copepoda"
"7009","2010522","UMW","ZOFN","Filinia terminalis",0.013599336,0.47428173,"OMNI","NLA 2017","rotifera"
"7010","2010522","UMW","ZOFN","Gastropus stylifer",0.166694628,13.75417018,"HERB","NLA 2017","rotifera"
"7011","2010522","UMW","ZOFN","Keratella crassa",1.008419401,102.4448538,"HERB","NLA 2017","rotifera"
"7012","2010522","UMW","ZOFN","Keratella taurocephala",0.06791619,6.165662495,"HERB","NLA 2017","rotifera"
"7013","2010522","UMW","ZOFN","Monostyla lunaris",0.010461028,0.47428173,"HERB","NLA 2017","rotifera"
"7014","2010522","UMW","ZOFN","Polyarthra vulgaris",0.917147229,31.30259421,"OMNI","NLA 2017","rotifera"
"7015","2010522","UMW","ZOFN","Trichocerca cylindrica",0.745662227,5.217099035,"PRED","NLA 2017","rotifera"
"7016","2010522","UMW","ZOFN","Tropocyclops prasinus",1.137982098,0.948563461,"HERB","NLA 2017","copepoda"
"7017","2010523","WMTNS","ZOCN","Bosmina longirostris",0.256402414,0.117774757,"HERB","NLA 2017","cladocera"
"7018","2010523","WMTNS","ZOCN","Calanoida",73.42567025,36.51017478,"HERB","NLA 2017","copepoda"
"7019","2010523","WMTNS","ZOCN","Daphnia galeata mendotae",137.078373,14.72184467,"HERB","NLA 2017","cladocera"
"7020","2010523","WMTNS","ZOCN","Leptodiaptomus coloradensis",21.84583551,2.473269905,"HERB","NLA 2017","copepoda"
"7021","2010523","WMTNS","ZOCN","Hesperodiaptomus shoshone",5.806522228,0.117774757,"HERB","NLA 2017","copepoda"
"7022","2010523","WMTNS","ZOFN","Calanoida",23.19884317,16.73036762,"HERB","NLA 2017","copepoda"
"7023","2010523","WMTNS","ZOFN","Conochilus unicornis",1.445331043,32.53127037,"HERB","NLA 2017","rotifera"
"7024","2010523","WMTNS","ZOFN","Copepoda",4.847801701,34.94787902,"UNK","NLA 2017","copepoda"
"7025","2010523","WMTNS","ZOFN","Keratella cochlearis faluta",0.011562939,0.743571894,"HERB","NLA 2017","rotifera"
"7026","2010523","WMTNS","ZOFN","Keratella hiemalis",0.005464766,0.185892974,"HERB","NLA 2017","rotifera"
"7027","2010523","WMTNS","ZOFN","Lecane luna",0.007644178,0.185892974,"HERB","NLA 2017","rotifera"
"7028","2010523","WMTNS","ZOFN","Synchaeta",0.015288357,0.371785947,"PRED","NLA 2017","rotifera"
"7029","2010524","WMTNS","ZOCN","Calanoida",3.212921865,0.8212402,"HERB","NLA 2017","copepoda"
"7030","2010524","WMTNS","ZOCN","Ceriodaphnia",0.02460392,0.012732406,"HERB","NLA 2017","cladocera"
"7031","2010524","WMTNS","ZOCN","Chydorus sphaericus",0.45905804,0.152788874,"HERB","NLA 2017","cladocera"
"7032","2010524","WMTNS","ZOCN","Cyclopoida",0.004055552,0.006366203,"UNK","NLA 2017","copepoda"
"7033","2010524","WMTNS","ZOCN","Daphnia",0.699978376,0.114591656,"HERB","NLA 2017","cladocera"
"7034","2010524","WMTNS","ZOFN","Ascomorpha",0.00101017,0.030557749,"HERB","NLA 2017","rotifera"
"7035","2010524","WMTNS","ZOFN","Calanoida",0.073102296,0.061115498,"HERB","NLA 2017","copepoda"
"7036","2010524","WMTNS","ZOFN","Conochilus unicornis",0.039787482,1.497329705,"HERB","NLA 2017","rotifera"
"7037","2010524","WMTNS","ZOFN","Copepoda",0.038100005,0.275019742,"UNK","NLA 2017","copepoda"
"7038","2010524","WMTNS","ZOFN","Gastropus stylifer",0.000894575,0.061115498,"HERB","NLA 2017","rotifera"
"7039","2010524","WMTNS","ZOFN","Kellicottia longispina",0.127992923,13.65931384,"OMNI","NLA 2017","rotifera"
"7040","2010524","WMTNS","ZOFN","Keratella cochlearis",0.000510239,0.091673247,"HERB","NLA 2017","rotifera"
"7041","2010524","WMTNS","ZOFN","Keratella cochlearis robusta",0.008441769,0.916732472,"HERB","NLA 2017","rotifera"
"7042","2010524","WMTNS","ZOFN","Keratella quadrata",0.103638805,2.047369188,"HERB","NLA 2017","rotifera"
"7043","2010524","WMTNS","ZOFN","Lepadella ovalis",0.000380716,0.061115498,"HERB","NLA 2017","rotifera"
"7044","2010524","WMTNS","ZOFN","Notholca squamula",0.0002359,0.030557749,"HERB","NLA 2017","rotifera"
"7045","2010524","WMTNS","ZOFN","Synchaeta",0.086507061,0.825059225,"PRED","NLA 2017","rotifera"
"7046","2010525","PLAINS","ZOCN","Acanthocyclops",2.028022014,1.186235844,"OMNI","NLA 2017","copepoda"
"7047","2010525","PLAINS","ZOCN","Aglaodiaptomus leptopus",111.2624025,3.011214067,"OMNI","NLA 2017","copepoda"
"7048","2010525","PLAINS","ZOCN","Calanoida",30.94460083,6.661170511,"HERB","NLA 2017","copepoda"
"7049","2010525","PLAINS","ZOCN","Ceriodaphnia",0.775024634,0.547493467,"HERB","NLA 2017","cladocera"
"7050","2010525","PLAINS","ZOCN","Cyclopoida",16.03406886,8.759895467,"UNK","NLA 2017","copepoda"
"7051","2010525","PLAINS","ZOCN","Daphnia pulicaria",432.3731214,14.05233231,"HERB","NLA 2017","cladocera"
"7052","2010525","PLAINS","ZOCN","Leptodiaptomus sicilis",9.798697891,1.459982578,"HERB","NLA 2017","copepoda"
"7053","2010525","PLAINS","ZOCN","Microcyclops rubellus",1.268993497,0.8212402,"HERB","NLA 2017","copepoda"
"7054","2010525","PLAINS","ZOFN","Brachionus angularis",0.011589526,0.962003212,"OMNI","NLA 2017","rotifera"
"7055","2010525","PLAINS","ZOFN","Calanoida",8.8623896,7.696025693,"HERB","NLA 2017","copepoda"
"7056","2010525","PLAINS","ZOFN","Copepoda",10.22313149,244.3488157,"UNK","NLA 2017","copepoda"
"7057","2010525","PLAINS","ZOFN","Cyclopoida",15.81323534,26.93608992,"UNK","NLA 2017","copepoda"
"7058","2010525","PLAINS","ZOFN","Filinia terminalis",0.049279628,1.924006423,"OMNI","NLA 2017","rotifera"
"7059","2010525","PLAINS","ZOFN","Keratella cochlearis",0.010411257,3.848012846,"HERB","NLA 2017","rotifera"
"7060","2010525","PLAINS","ZOFN","Keratella cochlearis faluta",1.530111742,198.1726616,"HERB","NLA 2017","rotifera"
"7061","2010525","PLAINS","ZOFN","Keratella cochlearis tecta",0.000988973,0.962003212,"HERB","NLA 2017","rotifera"
"7062","2010525","PLAINS","ZOFN","Keratella quadrata",8.287765405,108.7063629,"HERB","NLA 2017","rotifera"
"7063","2010525","PLAINS","ZOFN","Polyarthra vulgaris",0.72275758,14.43004817,"OMNI","NLA 2017","rotifera"
"7064","2010526","PLAINS","ZOCN","Acanthocyclops robustus",0.810347396,0.442206262,"OMNI","NLA 2017","copepoda"
"7065","2010526","PLAINS","ZOCN","Aglaodiaptomus leptopus",14.09460063,0.379033938,"OMNI","NLA 2017","copepoda"
"7066","2010526","PLAINS","ZOCN","Calanoida",19.03114774,9.539020785,"HERB","NLA 2017","copepoda"
"7067","2010526","PLAINS","ZOCN","Ceriodaphnia",1.213070526,3.032271508,"HERB","NLA 2017","cladocera"
"7068","2010526","PLAINS","ZOCN","Cyclopoida",7.447577843,6.948955539,"UNK","NLA 2017","copepoda"
"7069","2010526","PLAINS","ZOCN","Daphnia",2.022913732,1.073929492,"HERB","NLA 2017","cladocera"
"7070","2010526","PLAINS","ZOCN","Daphnia pulicaria",1.199788343,0.063172323,"HERB","NLA 2017","cladocera"
"7071","2010526","PLAINS","ZOCN","Leptodiaptomus nudus",17.28931118,4.295717969,"HERB","NLA 2017","copepoda"
"7072","2010526","PLAINS","ZOCN","Tropocyclops prasinus",0.125885687,0.126344646,"HERB","NLA 2017","copepoda"
"7073","2010526","PLAINS","ZOFN","Bdelloidea",0.324656195,4.265352475,"HERB","NLA 2017","rotifera"
"7074","2010526","PLAINS","ZOFN","Calanoida",5.285739951,4.265352475,"HERB","NLA 2017","copepoda"
"7075","2010526","PLAINS","ZOFN","Copepoda",156.0099825,904.2547247,"UNK","NLA 2017","copepoda"
"7076","2010526","PLAINS","ZOFN","Cyclopoida",36.40126958,115.1645168,"UNK","NLA 2017","copepoda"
"7077","2010526","PLAINS","ZOFN","Keratella cochlearis faluta",7.738916075,1019.419241,"HERB","NLA 2017","rotifera"
"7078","2010526","PLAINS","ZOFN","Keratella quadrata",68.71433918,1070.603471,"HERB","NLA 2017","rotifera"
"7079","2010526","PLAINS","ZOFN","Lecane luna",0.073995719,4.265352475,"HERB","NLA 2017","rotifera"
"7080","2010526","PLAINS","ZOFN","Monostyla",0.021924654,4.265352475,"HERB","NLA 2017","rotifera"
"7081","2010527","PLAINS","ZOCN","Acanthocyclops",1.306725748,0.977848796,"OMNI","NLA 2017","copepoda"
"7082","2010527","PLAINS","ZOCN","Calanoida",16.24006001,8.311714769,"HERB","NLA 2017","copepoda"
"7083","2010527","PLAINS","ZOCN","Cyclopoida",80.73386289,24.77216951,"UNK","NLA 2017","copepoda"
"7084","2010527","PLAINS","ZOCN","Daphnia retrocurva",89.85278663,14.34178235,"HERB","NLA 2017","cladocera"
"7085","2010527","PLAINS","ZOCN","Diaphanosoma birgei",2.282867465,4.074369985,"HERB","NLA 2017","cladocera"
"7086","2010527","PLAINS","ZOCN","Ergasilus",0.292275257,0.162974799,"OMNI","NLA 2017","copepoda"
"7087","2010527","PLAINS","ZOCN","Eubosmina coregoni",12.48790228,9.126588766,"HERB","NLA 2017","cladocera"
"7088","2010527","PLAINS","ZOCN","Leptodiaptomus siciloides",38.42218283,9.941462762,"HERB","NLA 2017","copepoda"
"7089","2010527","PLAINS","ZOCN","Mesocyclops edax",58.73619723,7.98576517,"OMNI","NLA 2017","copepoda"
"7090","2010527","PLAINS","ZOFN","Calanoida",3.410023126,3.030310116,"HERB","NLA 2017","copepoda"
"7091","2010527","PLAINS","ZOFN","Copepoda",5.532827007,38.52822862,"UNK","NLA 2017","copepoda"
"7092","2010527","PLAINS","ZOFN","Cyclopoida",2.455126347,3.030310116,"UNK","NLA 2017","copepoda"
"7093","2010527","PLAINS","ZOFN","Kellicottia bostoniensis",0.141590725,35.49791851,"OMNI","NLA 2017","rotifera"
"7094","2010527","PLAINS","ZOFN","Keratella cochlearis",0.192085514,64.93521678,"HERB","NLA 2017","rotifera"
"7095","2010527","PLAINS","ZOFN","Keratella cochlearis tecta",0.069819145,45.0217503,"HERB","NLA 2017","rotifera"
"7096","2010527","PLAINS","ZOFN","Polyarthra euryptera",0.287748205,1.731605781,"OMNI","NLA 2017","rotifera"
"7097","2010527","PLAINS","ZOFN","Polyarthra vulgaris",0.265281763,9.523831795,"OMNI","NLA 2017","rotifera"
"7098","2010527","PLAINS","ZOFN","Pompholyx sulcata",0.133302753,6.926423123,"HERB","NLA 2017","rotifera"
"7099","2010527","PLAINS","ZOFN","Synchaeta",0.093499647,3.463211562,"PRED","NLA 2017","rotifera"
"7100","2010527","PLAINS","ZOFN","Trichocerca similis",0.135335316,4.761915897,"PRED","NLA 2017","rotifera"
"7101","2010528","PLAINS","ZOCN","Calanoida",65.26926147,25.14468333,"HERB","NLA 2017","copepoda"
"7102","2010528","PLAINS","ZOCN","Ceriodaphnia",0.172981487,0.523847569,"HERB","NLA 2017","cladocera"
"7103","2010528","PLAINS","ZOCN","Cyclopoida",3.610536866,1.964428385,"UNK","NLA 2017","copepoda"
"7104","2010528","PLAINS","ZOCN","Daphnia",6.501512259,3.535971094,"HERB","NLA 2017","cladocera"
"7105","2010528","PLAINS","ZOCN","Diaphanosoma brachyurum",9.1099235,14.79869384,"HERB","NLA 2017","cladocera"
"7106","2010528","PLAINS","ZOCN","Ergasilus",0.211263665,0.130961892,"OMNI","NLA 2017","copepoda"
"7107","2010528","PLAINS","ZOCN","Leptodiaptomus siciloides",9.157358408,3.666932986,"HERB","NLA 2017","copepoda"
"7108","2010528","PLAINS","ZOCN","Mesocyclops edax",1.780183338,0.523847569,"OMNI","NLA 2017","copepoda"
"7109","2010528","PLAINS","ZOCN","Skistodiaptomus pallidus",16.29447378,3.012123524,"HERB","NLA 2017","copepoda"
"7110","2010528","PLAINS","ZOCN","Tropocyclops prasinus",6.111158599,5.238475695,"HERB","NLA 2017","copepoda"
"7111","2010528","PLAINS","ZOFN","Ascomorpha",0.119055753,7.333859778,"HERB","NLA 2017","rotifera"
"7112","2010528","PLAINS","ZOFN","Brachionus angularis",0.074547915,1.833464944,"OMNI","NLA 2017","rotifera"
"7113","2010528","PLAINS","ZOFN","Calanoida",8.38051891,7.333859778,"HERB","NLA 2017","copepoda"
"7114","2010528","PLAINS","ZOFN","Conochiloides",0.939202098,44.00315867,"HERB","NLA 2017","rotifera"
"7115","2010528","PLAINS","ZOFN","Copepoda",4.203088429,106.3409668,"UNK","NLA 2017","copepoda"
"7116","2010528","PLAINS","ZOFN","Cyclopoida",0.724693154,3.666929889,"UNK","NLA 2017","copepoda"
"7117","2010528","PLAINS","ZOFN","Filinia terminalis",1.534703225,49.5035535,"OMNI","NLA 2017","rotifera"
"7118","2010528","PLAINS","ZOFN","Hexarthra",0.630092633,20.16811439,"OMNI","NLA 2017","rotifera"
"7119","2010528","PLAINS","ZOFN","Keratella americana",0.66728667,69.67166789,"HERB","NLA 2017","rotifera"
"7120","2010528","PLAINS","ZOFN","Keratella cochlearis",0.432377971,91.67324722,"HERB","NLA 2017","rotifera"
"7121","2010528","PLAINS","ZOFN","Polyarthra dolichoptera",0.202291761,3.666929889,"OMNI","NLA 2017","rotifera"
"7122","2010528","PLAINS","ZOFN","Polyarthra vulgaris",6.66323424,313.5225055,"OMNI","NLA 2017","rotifera"
"7123","2010528","PLAINS","ZOFN","Pompholyx sulcata",2.156629642,128.3425461,"HERB","NLA 2017","rotifera"
"7124","2010528","PLAINS","ZOFN","Synchaeta",0.782366535,20.16811439,"PRED","NLA 2017","rotifera"
"7125","2010528","PLAINS","ZOFN","Trichocerca similis",0.143573799,7.333859778,"PRED","NLA 2017","rotifera"
"7126","2010528","PLAINS","ZOFN","Tropocyclops prasinus",14.26372289,16.5011845,"HERB","NLA 2017","copepoda"
"7127","2010529","PLAINS","ZOCN","Bosmina longirostris",0.36179991,0.653596852,"HERB","NLA 2017","cladocera"
"7128","2010529","PLAINS","ZOCN","Chydorus sphaericus",1.456593471,2.096602888,"HERB","NLA 2017","cladocera"
"7129","2010529","PLAINS","ZOCN","Cyclopoida",0.488326408,0.398948728,"UNK","NLA 2017","copepoda"
"7130","2010529","PLAINS","ZOCN","Leptodiaptomus siciloides",0.801515301,0.263136395,"HERB","NLA 2017","copepoda"
"7131","2010529","PLAINS","ZOFN","Brachionus angularis",449.4239244,14871.43788,"OMNI","NLA 2017","rotifera"
"7132","2010529","PLAINS","ZOFN","Brachionus calyciflorus",15.13781219,103.2738742,"OMNI","NLA 2017","rotifera"
"7133","2010529","PLAINS","ZOFN","Collotheca",39.42649,2168.751358,"HERB","NLA 2017","rotifera"
"7134","2010529","PLAINS","ZOFN","Colurella",0.328460801,309.8216226,"HERB","NLA 2017","rotifera"
"7135","2010529","PLAINS","ZOFN","Copepoda",23.30898363,619.6432451,"UNK","NLA 2017","copepoda"
"7136","2010529","PLAINS","ZOFN","Filinia terminalis",1077.970256,27367.57666,"OMNI","NLA 2017","rotifera"
"7137","2010529","PLAINS","ZOFN","Hexarthra",1.347850052,103.2738742,"OMNI","NLA 2017","rotifera"
"7138","2010529","PLAINS","ZOFN","Keratella cochlearis",0.275998293,103.2738742,"HERB","NLA 2017","rotifera"
"7139","2010529","PLAINS","ZOFN","Keratella cochlearis tecta",2.598489646,1652.381987,"HERB","NLA 2017","rotifera"
"7140","2010529","PLAINS","ZOFN","Lepadella ovalis",4.83359736,413.0954967,"HERB","NLA 2017","rotifera"
"7141","2010529","PLAINS","ZOFN","Monostyla cornuta",9.420231463,1962.203609,"HERB","NLA 2017","rotifera"
"7142","2010529","PLAINS","ZOFN","Polyarthra vulgaris",28.14518762,722.9171193,"OMNI","NLA 2017","rotifera"
"7143","2010529","PLAINS","ZOFN","Trichocerca pusilla",19.12330074,516.3693709,"PRED","NLA 2017","rotifera"
"7144","2010529","PLAINS","ZOFN","Trichocerca similis",4.162162267,206.5477484,"PRED","NLA 2017","rotifera"
"7145","2010530","PLAINS","ZOCN","Acanthocyclops robustus",19.27342694,13.58123328,"OMNI","NLA 2017","copepoda"
"7146","2010530","PLAINS","ZOCN","Cyclopoida",52.91723287,32.59495988,"UNK","NLA 2017","copepoda"
"7147","2010530","PLAINS","ZOCN","Diaphanosoma birgei",9.541448533,15.48260594,"HERB","NLA 2017","cladocera"
"7148","2010530","PLAINS","ZOCN","Ergasilus",1.322428588,1.086498663,"OMNI","NLA 2017","copepoda"
"7149","2010530","PLAINS","ZOCN","Moina",0.331929552,0.135812333,"HERB","NLA 2017","cladocera"
"7150","2010530","PLAINS","ZOFN","Anuraeopsis fissa",0.03000945,33.14666948,"HERB","NLA 2017","rotifera"
"7151","2010530","PLAINS","ZOFN","Asplanchna priodonta",15.57028036,6.026667178,"OMNI","NLA 2017","rotifera"
"7152","2010530","PLAINS","ZOFN","Brachionus angularis",0.072604947,6.026667178,"OMNI","NLA 2017","rotifera"
"7153","2010530","PLAINS","ZOFN","Brachionus budapestinensis",3.680636313,409.8133681,"OMNI","NLA 2017","rotifera"
"7154","2010530","PLAINS","ZOFN","Conochilus unicornis",0.013764691,3.013333589,"HERB","NLA 2017","rotifera"
"7155","2010530","PLAINS","ZOFN","Copepoda",24.85322527,442.9600376,"UNK","NLA 2017","copepoda"
"7156","2010530","PLAINS","ZOFN","Cyclopoida",46.31788431,93.41334127,"UNK","NLA 2017","copepoda"
"7157","2010530","PLAINS","ZOFN","Keratella cochlearis tecta",0.42130756,424.8800361,"HERB","NLA 2017","rotifera"
"7158","2010530","PLAINS","ZOFN","Polyarthra vulgaris",4.774233802,238.0533535,"OMNI","NLA 2017","rotifera"
"7159","2010530","PLAINS","ZOFN","Trichocerca pusilla",0.158758017,18.08000154,"PRED","NLA 2017","rotifera"
"7160","2010531","WMTNS","ZOCN","Calanoida",1.721128315,1.775905407,"HERB","NLA 2017","copepoda"
"7161","2010531","WMTNS","ZOCN","Daphnia",0.061199476,0.0172418,"HERB","NLA 2017","cladocera"
"7162","2010531","WMTNS","ZOCN","Hesperodiaptomus kenai",101.8898954,5.31047442,"HERB","NLA 2017","copepoda"
"7163","2010531","WMTNS","ZOFN","Calanoida",2.370793066,2.317295971,"HERB","NLA 2017","copepoda"
"7164","2010531","WMTNS","ZOFN","Copepoda",1.375890842,4.965634224,"UNK","NLA 2017","copepoda"
"7165","2010531","WMTNS","ZOFN","Keratella cochlearis",0.000127621,0.036782476,"HERB","NLA 2017","rotifera"
"7166","2010531","WMTNS","ZOFN","Keratella taurocephala",0.003248047,0.110347427,"HERB","NLA 2017","rotifera"
"7167","2010531","WMTNS","ZOFN","Polyarthra vulgaris",0.002098437,0.055173714,"OMNI","NLA 2017","rotifera"
"7168","2010532","WMTNS","ZOCN","Calanoida",0.07606609,0.04868273,"HERB","NLA 2017","copepoda"
"7169","2010532","WMTNS","ZOCN","Cyclopoida",9.215750952,5.306417526,"UNK","NLA 2017","copepoda"
"7170","2010532","WMTNS","ZOCN","Daphnia galeata mendotae",4.46894173,0.462485931,"HERB","NLA 2017","cladocera"
"7171","2010532","WMTNS","ZOCN","Daphnia parvula",0.050916583,0.024341365,"HERB","NLA 2017","cladocera"
"7172","2010532","WMTNS","ZOCN","Daphnia pulicaria",7.54593012,0.389461837,"HERB","NLA 2017","cladocera"
"7173","2010532","WMTNS","ZOCN","Diacyclops thomasi",0.392503992,0.121706824,"OMNI","NLA 2017","copepoda"
"7174","2010532","WMTNS","ZOCN","Holopedium glacialis",14.02109168,3.407791072,"HERB","NLA 2017","cladocera"
"7175","2010532","WMTNS","ZOFN","Bdelloidea",0.010457289,0.254647909,"HERB","NLA 2017","rotifera"
"7176","2010532","WMTNS","ZOFN","Collotheca",0.118790037,8.021409132,"HERB","NLA 2017","rotifera"
"7177","2010532","WMTNS","ZOFN","Conochilus unicornis",0.335478058,23.68225553,"HERB","NLA 2017","rotifera"
"7178","2010532","WMTNS","ZOFN","Copepoda",0.219392442,4.710986316,"UNK","NLA 2017","copepoda"
"7179","2010532","WMTNS","ZOFN","Cyclopoida",3.792251924,4.074366543,"UNK","NLA 2017","copepoda"
"7180","2010532","WMTNS","ZOFN","Filinia",0.003650828,0.127323954,"OMNI","NLA 2017","rotifera"
"7181","2010532","WMTNS","ZOFN","Gastropus stylifer",0.151477996,6.493521678,"HERB","NLA 2017","rotifera"
"7182","2010532","WMTNS","ZOFN","Kellicottia longispina",0.015886376,1.018591636,"OMNI","NLA 2017","rotifera"
"7183","2010532","WMTNS","ZOFN","Keratella cochlearis",0.009131864,5.092958179,"HERB","NLA 2017","rotifera"
"7184","2010532","WMTNS","ZOFN","Keratella crassa",0.001256015,0.127323954,"HERB","NLA 2017","rotifera"
"7185","2010532","WMTNS","ZOFN","Ploesoma hudsoni",0.031175398,0.127323954,"PRED","NLA 2017","rotifera"
"7186","2010532","WMTNS","ZOFN","Polyarthra vulgaris",0.136929903,2.801126998,"OMNI","NLA 2017","rotifera"
"7187","2010533","WMTNS","ZOCN","Alona",0.002285682,0.006366203,"HERB","NLA 2017","cladocera"
"7188","2010533","WMTNS","ZOCN","Bosmina longirostris",0.187470249,0.471099029,"HERB","NLA 2017","cladocera"
"7189","2010533","WMTNS","ZOCN","Calanoida",0.00816975,0.006366203,"HERB","NLA 2017","copepoda"
"7190","2010533","WMTNS","ZOCN","Cyclopoida",0.078219971,0.10185925,"UNK","NLA 2017","copepoda"
"7191","2010533","WMTNS","ZOCN","Picripleuroxus",0.018935758,0.012732406,"HERB","NLA 2017","cladocera"
"7192","2010533","WMTNS","ZOFN","Ascomorpha ovalis",0.022364376,2.546479089,"HERB","NLA 2017","rotifera"
"7193","2010533","WMTNS","ZOFN","Asplanchna",5.008802041,2.546479089,"OMNI","NLA 2017","rotifera"
"7194","2010533","WMTNS","ZOFN","Conochilus unicornis",0.059290649,7.639437268,"HERB","NLA 2017","rotifera"
"7195","2010533","WMTNS","ZOFN","Copepoda",1.007861185,15.27887454,"UNK","NLA 2017","copepoda"
"7196","2010533","WMTNS","ZOFN","Gastropus",0.026178693,2.546479089,"HERB","NLA 2017","rotifera"
"7197","2010533","WMTNS","ZOFN","Keratella cochlearis",2.090128318,842.8845786,"HERB","NLA 2017","rotifera"
"7198","2010533","WMTNS","ZOFN","Keratella crassa",0.510511611,58.56901906,"HERB","NLA 2017","rotifera"
"7199","2010533","WMTNS","ZOFN","Keratella earlinae",0.034512925,5.092958179,"HERB","NLA 2017","rotifera"
"7200","2010533","WMTNS","ZOFN","Polyarthra euryptera",0.351684152,2.546479089,"OMNI","NLA 2017","rotifera"
"7201","2010533","WMTNS","ZOFN","Polyarthra vulgaris",3.264116404,185.8929735,"OMNI","NLA 2017","rotifera"
"7202","2010533","WMTNS","ZOFN","Synchaeta",0.02556513,2.546479089,"PRED","NLA 2017","rotifera"
"7203","2010534","EHIGH","ZOCN","Acanthocyclops",0.594693174,0.455183522,"OMNI","NLA 2017","copepoda"
"7204","2010534","EHIGH","ZOCN","Bosmina longirostris",6.238944491,11.37958804,"HERB","NLA 2017","cladocera"
"7205","2010534","EHIGH","ZOCN","Calanoida",2.080255151,0.910367043,"HERB","NLA 2017","copepoda"
"7206","2010534","EHIGH","ZOCN","Ceriodaphnia",216.130888,162.5005173,"HERB","NLA 2017","cladocera"
"7207","2010534","EHIGH","ZOCN","Chydorus sphaericus",9.311005618,15.93142326,"HERB","NLA 2017","cladocera"
"7208","2010534","EHIGH","ZOCN","Cyclopoida",21.74740872,10.92440452,"UNK","NLA 2017","copepoda"
"7209","2010534","EHIGH","ZOCN","Daphnia",1.96330849,0.455183522,"HERB","NLA 2017","cladocera"
"7210","2010534","EHIGH","ZOCN","Daphnia galeata mendotae",1.67117034,0.455183522,"HERB","NLA 2017","cladocera"
"7211","2010534","EHIGH","ZOCN","Daphnia parvula",0.775000471,0.455183522,"HERB","NLA 2017","cladocera"
